Solution 1:
Total Switches: 1214
Boundary Edges (1789):
  ngx_write_chain_to_file:302 -> ngx_write_file:195, Weight: 0, Domains: 0 -> 1
11145: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + DeclStmt:297:300: sz = 1, quan = 0
8230: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + IfStmt:302:304: sz = 7, quan = 0
6509: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + BinaryOperator:306:306: sz = 4, quan = 0
13935: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + BinaryOperator:308:308: sz = 6, quan = 0
3123: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + BinaryOperator:309:309: sz = 5, quan = 0
6647: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + BinaryOperator:311:312: sz = 5, quan = 0
3121: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + BinaryOperator:314:314: sz = 7, quan = 0
13966: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + IfStmt:315:317: sz = 5, quan = 0
12129: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + BinaryOperator:319:319: sz = 3, quan = 0
3630: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + ForStmt:321:389: sz = 176, quan = 0
3120: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + CallExpr:391:394: sz = 8, quan = 0
15032: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + ForStmt:396:400: sz = 42, quan = 0
3119: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + BinaryOperator:402:402: sz = 5, quan = 0
3117: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + BinaryOperator:404:404: sz = 8, quan = 0
9103: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + BinaryOperator:405:405: sz = 4, quan = 0
3115: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash + ReturnStmt:407:407: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_chash_peer --
3114: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + DeclStmt:467:467: sz = 1, quan = 0
3112: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + DeclStmt:468:468: sz = 1, quan = 0
4533: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + DeclStmt:469:469: sz = 1, quan = 0
14566: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + IfStmt:471:473: sz = 7, quan = 0
3111: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + BinaryOperator:475:475: sz = 6, quan = 0
7933: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + BinaryOperator:477:477: sz = 8, quan = 0
6008: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + BinaryOperator:478:478: sz = 8, quan = 0
5569: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + BinaryOperator:480:480: sz = 10, quan = 0
8060: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + NullStmt:482:482: sz = 15, quan = 0
3110: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + BinaryOperator:484:484: sz = 9, quan = 0
3109: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + NullStmt:486:486: sz = 15, quan = 0
7803: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_chash_peer + ReturnStmt:488:488: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_hash --
9110: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash + IfStmt:113:115: sz = 7, quan = 0
3108: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash + BinaryOperator:117:117: sz = 4, quan = 0
3107: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash + ReturnStmt:119:119: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_hash_peer --
5497: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + DeclStmt:127:127: sz = 1, quan = 0
4396: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + DeclStmt:128:128: sz = 1, quan = 0
3308: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + BinaryOperator:130:130: sz = 6, quan = 0
10990: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + IfStmt:131:133: sz = 5, quan = 0
3106: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + BinaryOperator:135:135: sz = 9, quan = 0
3105: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + IfStmt:137:139: sz = 7, quan = 0
10290: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + BinaryOperator:141:141: sz = 6, quan = 0
3104: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + BinaryOperator:143:143: sz = 8, quan = 0
3102: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + IfStmt:145:147: sz = 10, quan = 0
3101: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + BinaryOperator:152:152: sz = 4, quan = 0
4579: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + BinaryOperator:153:153: sz = 3, quan = 0
3100: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + BinaryOperator:154:154: sz = 3, quan = 0
3099: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + BinaryOperator:155:155: sz = 3, quan = 0
11373: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + BinaryOperator:156:156: sz = 3, quan = 0
3097: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_hash_module.c + ngx_http_upstream_init_hash_peer + ReturnStmt:158:158: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_ip_hash --
11038: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash + IfStmt:86:88: sz = 7, quan = 0
3096: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash + BinaryOperator:90:90: sz = 4, quan = 0
5648: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash + ReturnStmt:92:92: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_ip_hash_peer --
13001: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + DeclStmt:100:100: sz = 1, quan = 0
3095: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + DeclStmt:104:104: sz = 1, quan = 0
3094: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + BinaryOperator:106:106: sz = 6, quan = 0
3093: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + IfStmt:107:109: sz = 5, quan = 0
3092: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + BinaryOperator:111:111: sz = 9, quan = 0
3090: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + IfStmt:113:115: sz = 7, quan = 0
3089: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + BinaryOperator:117:117: sz = 6, quan = 0
6828: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + SwitchStmt:119:138: sz = 53, quan = 0
12367: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + BinaryOperator:140:140: sz = 3, quan = 0
5603: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + BinaryOperator:141:141: sz = 3, quan = 0
3088: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + BinaryOperator:142:142: sz = 3, quan = 0
12692: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_ip_hash_module.c + ngx_http_upstream_init_ip_hash_peer + ReturnStmt:144:144: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_keepalive --
3087: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + DeclStmt:142:142: sz = 1, quan = 0
3086: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + DeclStmt:143:143: sz = 1, quan = 0
12883: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + DeclStmt:144:144: sz = 1, quan = 0
9874: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + BinaryOperator:149:149: sz = 8, quan = 0
3085: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + IfStmt:152:152: sz = 9, quan = 0
15254: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + NullStmt:152:152: sz = 9, quan = 0
11041: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + NullStmt:153:153: sz = 9, quan = 0
3082: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + IfStmt:153:153: sz = 9, quan = 0
3081: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + IfStmt:155:157: sz = 10, quan = 0
7790: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + BinaryOperator:159:159: sz = 7, quan = 0
3079: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + BinaryOperator:161:161: sz = 4, quan = 0
3077: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + BinaryOperator:165:166: sz = 10, quan = 0
3076: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + IfStmt:167:169: sz = 5, quan = 0
3075: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + BinaryOperator:171:171: sz = 24, quan = 0
9485: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + BinaryOperator:172:172: sz = 24, quan = 0
3074: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + ForStmt:174:177: sz = 57, quan = 0
3073: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive + ReturnStmt:179:179: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_keepalive_peer --
9583: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + DeclStmt:187:187: sz = 1, quan = 0
3072: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + DeclStmt:188:188: sz = 1, quan = 0
8206: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:193:193: sz = 8, quan = 0
13721: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:196:196: sz = 6, quan = 0
3071: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + IfStmt:197:199: sz = 5, quan = 0
12859: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + IfStmt:201:203: sz = 10, quan = 0
4263: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:205:205: sz = 4, quan = 0
8941: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:206:206: sz = 6, quan = 0
3070: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:207:207: sz = 9, quan = 0
3415: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:208:208: sz = 9, quan = 0
3069: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:209:209: sz = 9, quan = 0
11142: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:211:211: sz = 8, quan = 0
11121: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:212:212: sz = 6, quan = 0
3067: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + BinaryOperator:213:213: sz = 6, quan = 0
3066: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_keepalive_module.c + ngx_http_upstream_init_keepalive_peer + ReturnStmt:222:222: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_least_conn --
3064: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_least_conn_module.c + ngx_http_upstream_init_least_conn + IfStmt:72:74: sz = 7, quan = 0
3063: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_least_conn_module.c + ngx_http_upstream_init_least_conn + BinaryOperator:76:76: sz = 4, quan = 0
3062: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_least_conn_module.c + ngx_http_upstream_init_least_conn + ReturnStmt:78:78: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_least_conn_peer --
3061: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_least_conn_module.c + ngx_http_upstream_init_least_conn_peer + IfStmt:89:91: sz = 7, quan = 0
3060: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_least_conn_module.c + ngx_http_upstream_init_least_conn_peer + BinaryOperator:93:93: sz = 6, quan = 0
3059: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_least_conn_module.c + ngx_http_upstream_init_least_conn_peer + ReturnStmt:95:95: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_main_conf --
12848: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + DeclStmt:6402:6402: sz = 4, quan = 0
3058: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + DeclStmt:6404:6404: sz = 1, quan = 0
3056: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + DeclStmt:6405:6405: sz = 1, quan = 0
3055: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + DeclStmt:6406:6406: sz = 1, quan = 0
3054: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + DeclStmt:6407:6407: sz = 1, quan = 0
3053: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + DeclStmt:6408:6408: sz = 1, quan = 0
12518: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + DeclStmt:6409:6409: sz = 1, quan = 0
3051: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + DeclStmt:6410:6410: sz = 1, quan = 0
